"date","construction_category","realestate_category_name","listings_lower_price","listings","average_lower_counter","listing_days","listings_lower_than_first_price","average_lower_price"
"2024-06-11T00:00:00Z","old","Sérbýli","49","254","0.25196850393700787402","88.1299212598425197","47","0.95839714765800724617"
"2024-06-10T00:00:00Z","new","Fjölbýli","35","818","0.05745721271393643032","109.7298288508557457","27","0.95641724909688458728"
"2024-06-10T00:00:00Z","new","Sérbýli","12","43","0.27906976744186046512","109.9534883720930233","9","0.96119861626576690098"
"2024-06-10T00:00:00Z","old","Fjölbýli","160","947","0.22914466737064413939","72.3706441393875396","155","0.96195820931706417194"
"2024-06-10T00:00:00Z","old","Sérbýli","50","258","0.25193798449612403101","87.3023255813953488","47","0.95911885154022931822"
"2024-06-09T00:00:00Z","new","Fjölbýli","35","815","0.05766871165644171779","109.1337423312883436","27","0.95641724909688458728"
"2024-06-09T00:00:00Z","new","Sérbýli","12","43","0.27906976744186046512","108.9534883720930233","9","0.96119861626576690098"
"2024-06-09T00:00:00Z","old","Fjölbýli","159","948","0.22784810126582278481","71.5643459915611814","154","0.96202524378160702396"
"2024-06-09T00:00:00Z","old","Sérbýli","50","258","0.25193798449612403101","86.5155038759689922","47","0.95911885154022931822"
"2024-06-08T00:00:00Z","new","Fjölbýli","35","819","0.05738705738705738706","107.8925518925518926","27","0.95641724909688458728"
"2024-06-08T00:00:00Z","new","Sérbýli","12","43","0.27906976744186046512","107.9534883720930233","9","0.96119861626576690098"
"2024-06-08T00:00:00Z","old","Fjölbýli","158","944","0.22563559322033898305","70.9480932203389831","153","0.96223113412220524691"
"2024-06-08T00:00:00Z","old","Sérbýli","51","260","0.25384615384615384615","86.2076923076923077","48","0.95907107467061529432"
"2024-06-07T00:00:00Z","new","Fjölbýli","36","823","0.05953827460510328068","106.8420413122721750","27","0.95641724909688458728"
"2024-06-07T00:00:00Z","new","Sérbýli","11","43","0.25581395348837209302","107.8372093023255814","8","0.95927717352218259659"
"2024-06-07T00:00:00Z","old","Fjölbýli","157","937","0.22625400213447171825","71.4738527214514408","152","0.96155244757662998309"
"2024-06-07T00:00:00Z","old","Sérbýli","52","259","0.25868725868725868726","87.6061776061776062","48","0.95824049112599615516"
"2024-06-06T00:00:00Z","new","Fjölbýli","35","812","0.05911330049261083744","107.5467980295566502","26","0.95641724909688458728"
"2024-06-06T00:00:00Z","new","Sérbýli","11","43","0.25581395348837209302","106.8372093023255814","8","0.95927717352218259659"
"2024-06-06T00:00:00Z","old","Fjölbýli","157","944","0.22245762711864406780","71.9533898305084746","150","0.96162530432885867551"
"2024-06-06T00:00:00Z","old","Sérbýli","52","260","0.25384615384615384615","88.1192307692307692","48","0.96080371053100976006"
"2024-06-05T00:00:00Z","new","Fjölbýli","35","813","0.05904059040590405904","106.8364083640836408","26","0.95641724909688458728"
"2024-06-05T00:00:00Z","new","Sérbýli","11","44","0.25000000000000000000","109.0227272727272727","8","0.95927717352218259659"
"2024-06-05T00:00:00Z","old","Fjölbýli","159","944","0.22563559322033898305","72.0074152542372881","152","0.96160586765680578414"
"2024-06-05T00:00:00Z","old","Sérbýli","51","255","0.25490196078431372549","88.3215686274509804","47","0.96096974549176075611"
"2024-06-04T00:00:00Z","new","Fjölbýli","36","820","0.05975609756097560976","107.1085365853658537","26","0.95641724909688458728"
"2024-06-04T00:00:00Z","new","Sérbýli","12","45","0.28888888888888888889","114.4666666666666667","10","0.93311177773116717235"
"2024-06-04T00:00:00Z","old","Fjölbýli","162","942","0.23036093418259023355","72.3078556263269639","154","0.96221597294104496892"
"2024-06-04T00:00:00Z","old","Sérbýli","50","254","0.25196850393700787402","89.0669291338582677","46","0.96139194817979181591"
"2024-06-03T00:00:00Z","new","Fjölbýli","37","821","0.06090133982947624848","106.9025578562728380","27","0.95712697970736943886"
"2024-06-03T00:00:00Z","new","Sérbýli","10","45","0.24444444444444444444","113.4666666666666667","8","0.91872012518727040492"
"2024-06-03T00:00:00Z","old","Fjölbýli","157","958","0.22025052192066805846","71.3173277661795407","149","0.96155179847165744380"
"2024-06-03T00:00:00Z","old","Sérbýli","48","257","0.24124513618677042802","88.2723735408560311","44","0.96159515801428521051"
"2024-06-02T00:00:00Z","new","Fjölbýli","37","821","0.06090133982947624848","105.9025578562728380","27","0.95712697970736943886"
"2024-06-02T00:00:00Z","new","Sérbýli","10","45","0.24444444444444444444","112.4666666666666667","8","0.91872012518727040492"
"2024-06-02T00:00:00Z","old","Fjölbýli","155","954","0.21907756813417190776","70.7117400419287212","147","0.96126700284356068644"
"2024-06-02T00:00:00Z","old","Sérbýli","47","256","0.23828125000000000000","87.6171875000000000","43","0.96159515801428521051"
"2024-06-01T00:00:00Z","new","Fjölbýli","37","777","0.06435006435006435006","111.1801801801801802","27","0.95712697970736943886"
"2024-06-01T00:00:00Z","new","Sérbýli","10","45","0.24444444444444444444","111.4666666666666667","8","0.91872012518727040492"
"2024-06-01T00:00:00Z","old","Fjölbýli","153","947","0.21752903907074973601","70.4107708553326294","145","0.96158033938343642992"
"2024-06-01T00:00:00Z","old","Sérbýli","47","252","0.24206349206349206349","88.0079365079365079","43","0.96159515801428521051"
"2024-05-31T00:00:00Z","new","Fjölbýli","38","773","0.06468305304010349288","112.2858990944372574","27","0.95783253043354677025"
"2024-05-31T00:00:00Z","new","Sérbýli","10","44","0.25000000000000000000","113.0000000000000000","8","0.91872012518727040492"
"2024-05-31T00:00:00Z","old","Fjölbýli","149","937","0.21237993596584845251","71.2860192102454642","142","0.96211422090009469459"
"2024-05-31T00:00:00Z","old","Sérbýli","47","251","0.24302788844621513944","87.8207171314741036","43","0.96339720342155239612"
"2024-05-30T00:00:00Z","new","Fjölbýli","42","789","0.06844106463878326996","113.5411913814955640","32","0.96200304402519371431"
"2024-05-30T00:00:00Z","new","Sérbýli","7","44","0.18181818181818181818","112.0000000000000000","5","0.81892177045805455482"
"2024-05-30T00:00:00Z","old","Fjölbýli","154","941","0.21679064824654622742","71.3836344314558980","147","0.96296482254102679880"
"2024-05-30T00:00:00Z","old","Sérbýli","45","258","0.22868217054263565891","86.7054263565891473","41","0.96316800017481737192"
"2024-05-29T00:00:00Z","new","Fjölbýli","43","794","0.06926952141057934509","113.1523929471032746","33","0.96281007518101486654"
"2024-05-29T00:00:00Z","new","Sérbýli","7","46","0.17391304347826086957","111.7391304347826087","5","0.81892177045805455482"
"2024-05-29T00:00:00Z","old","Fjölbýli","153","949","0.21812434141201264489","71.4920969441517387","145","0.96165619748523709158"
"2024-05-29T00:00:00Z","old","Sérbýli","45","255","0.23137254901960784314","87.9686274509803922","41","0.96316800017481737192"
"2024-05-28T00:00:00Z","new","Fjölbýli","43","796","0.06909547738693467337","113.7349246231155779","33","0.96281007518101486654"
"2024-05-28T00:00:00Z","new","Sérbýli","7","46","0.17391304347826086957","110.7391304347826087","5","0.81892177045805455482"
"2024-05-28T00:00:00Z","old","Fjölbýli","157","948","0.22468354430379746835","72.0696202531645570","148","0.96166174009090385818"
"2024-05-28T00:00:00Z","old","Sérbýli","45","258","0.22868217054263565891","87.2480620155038760","41","0.96316800017481737192"
"2024-05-27T00:00:00Z","new","Fjölbýli","42","802","0.06733167082294264339","112.5261845386533666","32","0.96280529743782898852"
"2024-05-27T00:00:00Z","new","Sérbýli","6","46","0.15217391304347826087","109.7391304347826087","4","0.77611940298507462687"
"2024-05-27T00:00:00Z","old","Fjölbýli","158","972","0.21913580246913580247","70.9537037037037037","149","0.96210896651133232386"
"2024-05-27T00:00:00Z","old","Sérbýli","45","260","0.22692307692307692308","86.8576923076923077","41","0.96370838299716299476"
"2024-05-26T00:00:00Z","new","Fjölbýli","42","799","0.06758448060075093867","112.0050062578222778","32","0.96280529743782898852"
"2024-05-26T00:00:00Z","new","Sérbýli","6","46","0.15217391304347826087","108.7391304347826087","4","0.77611940298507462687"
"2024-05-26T00:00:00Z","old","Fjölbýli","158","978","0.21881390593047034765","70.0930470347648262","149","0.96215973235018203189"
"2024-05-26T00:00:00Z","old","Sérbýli","45","260","0.22692307692307692308","86.1653846153846154","41","0.96370838299716299476"
"2024-05-25T00:00:00Z","new","Fjölbýli","42","801","0.06741573033707865169","110.7840199750312110","32","0.96280529743782898852"
"2024-05-25T00:00:00Z","new","Sérbýli","6","46","0.15217391304347826087","107.7391304347826087","4","0.77611940298507462687"
"2024-05-25T00:00:00Z","old","Fjölbýli","160","970","0.22164948453608247423","70.6082474226804124","151","0.96277878257926652876"
"2024-05-25T00:00:00Z","old","Sérbýli","45","260","0.22692307692307692308","85.9192307692307692","41","0.96370838299716299476"
"2024-05-24T00:00:00Z","new","Fjölbýli","42","796","0.06783919597989949749","111.2726130653266332","32","0.96280529743782898852"
"2024-05-24T00:00:00Z","new","Sérbýli","7","48","0.18750000000000000000","104.2083333333333333","4","0.77611940298507462687"
"2024-05-24T00:00:00Z","old","Fjölbýli","156","963","0.22326064382139148494","71.6915887850467290","147","0.96197510153819634147"
"2024-05-24T00:00:00Z","old","Sérbýli","45","264","0.22727272727272727273","88.2803030303030303","41","0.96268435863025322365"
"2024-05-23T00:00:00Z","new","Fjölbýli","43","800","0.07000000000000000000","111.3212500000000000","33","0.96356610927038228924"
"2024-05-23T00:00:00Z","new","Sérbýli","7","48","0.18750000000000000000","103.2083333333333333","4","0.77611940298507462687"
"2024-05-23T00:00:00Z","old","Fjölbýli","159","954","0.22746331236897274633","73.3626834381551363","150","0.96258830402962570165"
"2024-05-23T00:00:00Z","old","Sérbýli","46","269","0.22676579925650557621","86.2899628252788104","42","0.96335219502941068802"
"2024-05-22T00:00:00Z","new","Fjölbýli","44","804","0.07089552238805970149","111.2064676616915423","34","0.96362232842167308294"
"2024-05-22T00:00:00Z","new","Sérbýli","8","50","0.20000000000000000000","101.4600000000000000","4","0.77611940298507462687"
"2024-05-22T00:00:00Z","old","Fjölbýli","157","944","0.22563559322033898305","72.9279661016949153","148","0.96268468872567586606"
"2024-05-22T00:00:00Z","old","Sérbýli","45","268","0.22014925373134328358","86.6492537313432836","41","0.95784639490140141903"
"2024-05-21T00:00:00Z","new","Fjölbýli","44","808","0.07054455445544554455","110.8316831683168317","34","0.96288611403604398774"
"2024-05-21T00:00:00Z","new","Sérbýli","8","50","0.20000000000000000000","100.4600000000000000","4","0.77611940298507462687"
"2024-05-21T00:00:00Z","old","Fjölbýli","160","957","0.22466039707419017764","72.2821316614420063","150","0.96339435841093495776"
"2024-05-21T00:00:00Z","old","Sérbýli","45","267","0.22097378277153558052","86.4232209737827715","41","0.95784639490140141903"
"2024-05-20T00:00:00Z","new","Fjölbýli","44","811","0.07028360049321824908","110.3748458692971640","34","0.96288611403604398774"
"2024-05-20T00:00:00Z","new","Sérbýli","8","50","0.20000000000000000000","99.4600000000000000","4","0.77611940298507462687"
"2024-05-20T00:00:00Z","old","Fjölbýli","161","959","0.22523461939520333681","71.5349322210636079","151","0.96344167725780495010"
"2024-05-20T00:00:00Z","old","Sérbýli","45","268","0.22014925373134328358","85.8134328358208955","41","0.95784639490140141903"
"2024-05-19T00:00:00Z","new","Fjölbýli","45","812","0.07142857142857142857","109.4014778325123153","35","0.96326542785602556766"
"2024-05-19T00:00:00Z","new","Sérbýli","8","50","0.20000000000000000000","98.4600000000000000","4","0.77611940298507462687"
"2024-05-19T00:00:00Z","old","Fjölbýli","161","955","0.22513089005235602094","70.9392670157068063","151","0.96348513967428804315"
"2024-05-19T00:00:00Z","old","Sérbýli","45","267","0.22097378277153558052","85.2059925093632959","41","0.95766774499191568182"
"2024-05-18T00:00:00Z","new","Fjölbýli","45","815","0.07116564417177914110","109.2981595092024540","35","0.96326542785602556766"
"2024-05-18T00:00:00Z","new","Sérbýli","8","50","0.20000000000000000000","97.4600000000000000","4","0.77611940298507462687"
"2024-05-18T00:00:00Z","old","Fjölbýli","161","950","0.22736842105263157895","70.5389473684210526","151","0.96324572927495567875"
"2024-05-18T00:00:00Z","old","Sérbýli","45","266","0.22180451127819548872","84.5263157894736842","41","0.95766774499191568182"
"2024-05-17T00:00:00Z","new","Fjölbýli","43","795","0.07044025157232704403","112.0339622641509434","33","0.96370834445066322027"
"2024-05-17T00:00:00Z","new","Sérbýli","8","50","0.20000000000000000000","96.4600000000000000","4","0.77611940298507462687"
"2024-05-17T00:00:00Z","old","Fjölbýli","163","948","0.22679324894514767932","70.6867088607594937","153","0.96372758140111551360"
"2024-05-17T00:00:00Z","old","Sérbýli","47","269","0.22676579925650557621","86.1449814126394052","43","0.95996464527505357740"
"2024-05-16T00:00:00Z","new","Fjölbýli","44","805","0.07080745341614906832","112.4062111801242236","34","0.96052458095031936564"
"2024-05-16T00:00:00Z","new","Sérbýli","8","49","0.20408163265306122449","97.4285714285714286","4","0.77611940298507462687"
"2024-05-16T00:00:00Z","old","Fjölbýli","160","942","0.22505307855626326964","71.9649681528662420","150","0.96389817353436195776"
"2024-05-16T00:00:00Z","old","Sérbýli","50","271","0.24354243542435424354","86.4354243542435424","46","0.95994827182181427685"
"2024-05-15T00:00:00Z","new","Fjölbýli","45","811","0.07151664611590628853","111.3588162762022195","35","0.96057968053267927363"
"2024-05-15T00:00:00Z","new","Sérbýli","8","49","0.20408163265306122449","96.4285714285714286","4","0.77611940298507462687"
"2024-05-15T00:00:00Z","old","Fjölbýli","163","948","0.22784810126582278481","71.5400843881856540","154","0.96423972567978697890"
"2024-05-15T00:00:00Z","old","Sérbýli","50","273","0.24175824175824175824","87.6959706959706960","46","0.96019098475176073871"
"2024-05-14T00:00:00Z","new","Fjölbýli","45","823","0.07047387606318347509","110.2636695018226002","35","0.96057968053267927363"
"2024-05-14T00:00:00Z","new","Sérbýli","8","49","0.20408163265306122449","95.4285714285714286","4","0.77611940298507462687"
"2024-05-14T00:00:00Z","old","Fjölbýli","162","941","0.22848034006376195537","72.9032943676939426","152","0.96363278946782760742"
"2024-05-14T00:00:00Z","old","Sérbýli","51","270","0.24814814814814814815","89.1555555555555556","47","0.96043938414342228409"
"2024-05-13T00:00:00Z","new","Fjölbýli","47","828","0.07246376811594202899","109.3949275362318841","37","0.96140760876180372142"
"2024-05-13T00:00:00Z","new","Sérbýli","8","50","0.20000000000000000000","93.7000000000000000","5","0.80609248837778321508"
"2024-05-13T00:00:00Z","old","Fjölbýli","161","959","0.22523461939520333681","72.8446298227320125","150","0.96297664146961518318"
"2024-05-13T00:00:00Z","old","Sérbýli","50","273","0.24175824175824175824","88.2344322344322344","46","0.95979960434705857311"
"2024-05-12T00:00:00Z","new","Fjölbýli","47","828","0.07246376811594202899","108.3949275362318841","37","0.96140760876180372142"
"2024-05-12T00:00:00Z","new","Sérbýli","8","50","0.20000000000000000000","92.7000000000000000","5","0.80609248837778321508"
"2024-05-12T00:00:00Z","old","Fjölbýli","160","957","0.22361546499477533960","72.1912225705329154","149","0.96309802173843100333"
"2024-05-12T00:00:00Z","old","Sérbýli","50","272","0.24264705882352941176","87.6213235294117647","46","0.95979960434705857311"
"2024-05-11T00:00:00Z","new","Fjölbýli","47","829","0.07237635705669481303","107.2991556091676719","37","0.96140760876180372142"
"2024-05-11T00:00:00Z","new","Sérbýli","8","50","0.20000000000000000000","91.7000000000000000","5","0.80609248837778321508"
"2024-05-11T00:00:00Z","old","Fjölbýli","160","956","0.22489539748953974895","71.8200836820083682","149","0.96288193443096782161"
"2024-05-11T00:00:00Z","old","Sérbýli","52","272","0.25000000000000000000","87.1727941176470588","48","0.95956344247876915309"
"2024-05-10T00:00:00Z","new","Fjölbýli","48","812","0.07512315270935960591","109.7352216748768473","38","0.96140760876180372142"
"2024-05-10T00:00:00Z","new","Sérbýli","7","50","0.18000000000000000000","90.7000000000000000","4","0.80609248837778321508"
"2024-05-10T00:00:00Z","old","Fjölbýli","158","930","0.22903225806451612903","73.6408602150537634","147","0.96262123654609608610"
"2024-05-10T00:00:00Z","old","Sérbýli","52","271","0.24723247232472324723","87.5830258302583026","48","0.96001484800172706565"
"2024-05-09T00:00:00Z","new","Fjölbýli","48","815","0.07484662576687116564","108.5521472392638037","38","0.96140760876180372142"
"2024-05-09T00:00:00Z","new","Sérbýli","7","50","0.18000000000000000000","89.7000000000000000","4","0.80609248837778321508"
"2024-05-09T00:00:00Z","old","Fjölbýli","162","932","0.23390557939914163090","73.4227467811158798","150","0.96241884941334259398"
"2024-05-09T00:00:00Z","old","Sérbýli","53","271","0.25092250922509225092","86.9188191881918819","49","0.96042160120469246090"
"2024-05-08T00:00:00Z","new","Fjölbýli","48","823","0.07411907654921020656","108.8918590522478736","38","0.96140760876180372142"
"2024-05-08T00:00:00Z","new","Sérbýli","7","51","0.17647058823529411765","88.9019607843137255","4","0.80609248837778321508"
"2024-05-08T00:00:00Z","old","Fjölbýli","166","925","0.23891891891891891892","73.7221621621621622","154","0.96281220737736849212"
"2024-05-08T00:00:00Z","old","Sérbýli","53","267","0.25468164794007490637","87.4007490636704120","49","0.96042160120469246090"
"2024-05-07T00:00:00Z","new","Fjölbýli","48","831","0.07340553549939831528","107.2286401925391095","38","0.96140760876180372142"
"2024-05-07T00:00:00Z","new","Sérbýli","7","54","0.16666666666666666667","90.7037037037037037","5","0.86825918978271967425"
"2024-05-07T00:00:00Z","old","Fjölbýli","163","932","0.23390557939914163090","73.6126609442060086","151","0.96289782784180053691"
"2024-05-07T00:00:00Z","old","Sérbýli","52","269","0.24535315985130111524","88.0148698884758364","48","0.96071741980872446847"
"2024-05-06T00:00:00Z","new","Fjölbýli","48","838","0.07159904534606205251","106.1241050119331742","37","0.96046066042534167983"
"2024-05-06T00:00:00Z","new","Sérbýli","7","54","0.16666666666666666667","89.7037037037037037","6","0.84522424308330841240"
"2024-05-06T00:00:00Z","old","Fjölbýli","167","936","0.23611111111111111111","74.2767094017094017","155","0.96244081745543031903"
"2024-05-06T00:00:00Z","old","Sérbýli","55","273","0.24908424908424908425","87.3186813186813187","50","0.96146610315140994593"
"2024-05-05T00:00:00Z","new","Fjölbýli","48","825","0.07272727272727272727","106.8036363636363636","37","0.96046066042534167983"
"2024-05-05T00:00:00Z","new","Sérbýli","7","54","0.16666666666666666667","88.7037037037037037","6","0.84522424308330841240"
"2024-05-05T00:00:00Z","old","Fjölbýli","169","942","0.23673036093418259023","73.1910828025477707","157","0.96240606287172417097"
"2024-05-05T00:00:00Z","old","Sérbýli","55","274","0.24817518248175182482","86.1167883211678832","50","0.96146610315140994593"
"2024-05-04T00:00:00Z","new","Fjölbýli","48","824","0.07281553398058252427","107.0594660194174757","37","0.96046066042534167983"
"2024-05-04T00:00:00Z","new","Sérbýli","7","54","0.16666666666666666667","87.7037037037037037","6","0.84522424308330841240"
"2024-05-04T00:00:00Z","old","Fjölbýli","169","938","0.23773987206823027719","72.8304904051172708","157","0.96240606287172417097"
"2024-05-04T00:00:00Z","old","Sérbýli","55","271","0.24723247232472324723","86.0738007380073801","50","0.96227500102805301974"
"2024-05-03T00:00:00Z","new","Fjölbýli","47","780","0.07564102564102564103","112.5025641025641026","36","0.95956934403156887783"
"2024-05-03T00:00:00Z","new","Sérbýli","7","54","0.16666666666666666667","88.4629629629629630","6","0.84522424308330841240"
"2024-05-03T00:00:00Z","old","Fjölbýli","166","949","0.22866174920969441517","72.6059009483667018","154","0.96309623272765435088"
"2024-05-03T00:00:00Z","old","Sérbýli","54","265","0.24905660377358490566","87.1094339622641509","49","0.96198117013673061892"
"2024-05-02T00:00:00Z","new","Fjölbýli","47","722","0.08171745152354570637","121.9972299168975069","36","0.95956934403156887783"
"2024-05-02T00:00:00Z","new","Sérbýli","7","54","0.16666666666666666667","87.4629629629629630","6","0.84522424308330841240"
"2024-05-02T00:00:00Z","old","Fjölbýli","164","947","0.22703273495248152059","72.7233368532206969","152","0.96331895468728288811"
"2024-05-02T00:00:00Z","old","Sérbýli","54","263","0.25095057034220532319","88.6235741444866920","50","0.96108378405714780527"
"2024-05-01T00:00:00Z","new","Fjölbýli","47","722","0.08171745152354570637","121.0000000000000000","36","0.95956934403156887783"
"2024-05-01T00:00:00Z","new","Sérbýli","7","54","0.16666666666666666667","86.4629629629629630","6","0.84522424308330841240"
"2024-05-01T00:00:00Z","old","Fjölbýli","162","946","0.22515856236786469345","72.3678646934460888","150","0.96279544986590330546"
"2024-05-01T00:00:00Z","old","Sérbýli","53","261","0.24904214559386973180","88.7318007662835249","49","0.96108378405714780527"
"2024-04-30T00:00:00Z","new","Fjölbýli","47","724","0.08149171270718232044","120.4171270718232044","37","0.96056735527720410952"
"2024-04-30T00:00:00Z","new","Sérbýli","7","51","0.17647058823529411765","90.5490196078431373","6","0.84522424308330841240"
"2024-04-30T00:00:00Z","old","Fjölbýli","161","953","0.22245540398740818468","72.1217208814270724","149","0.96256211723703700634"
"2024-04-30T00:00:00Z","old","Sérbýli","55","268","0.25000000000000000000","88.8507462686567164","51","0.96029338332217756322"
"2024-04-29T00:00:00Z","new","Fjölbýli","47","726","0.08126721763085399449","119.7548209366391185","37","0.96056735527720410952"
"2024-04-29T00:00:00Z","new","Sérbýli","7","51","0.17647058823529411765","89.5490196078431373","6","0.84522424308330841240"
"2024-04-29T00:00:00Z","old","Fjölbýli","160","958","0.21816283924843423800","71.7901878914405010","148","0.96302665441579262225"
"2024-04-29T00:00:00Z","old","Sérbýli","54","272","0.23897058823529411765","87.9522058823529412","50","0.95814273415358776787"
"2024-04-28T00:00:00Z","new","Fjölbýli","47","724","0.08149171270718232044","119.0856353591160221","37","0.96056735527720410952"
"2024-04-28T00:00:00Z","new","Sérbýli","7","52","0.17307692307692307692","94.0769230769230769","6","0.84522424308330841240"
"2024-04-28T00:00:00Z","old","Fjölbýli","157","955","0.21570680628272251309","71.2492146596858639","145","0.96281547032362844287"
"2024-04-28T00:00:00Z","old","Sérbýli","54","272","0.23897058823529411765","86.9852941176470588","50","0.95814273415358776787"
"2024-04-27T00:00:00Z","new","Fjölbýli","47","724","0.08149171270718232044","118.4074585635359116","37","0.96056735527720410952"
"2024-04-27T00:00:00Z","new","Sérbýli","7","52","0.17307692307692307692","93.0769230769230769","6","0.84522424308330841240"
"2024-04-27T00:00:00Z","old","Fjölbýli","157","950","0.21684210526315789474","70.7642105263157895","145","0.96281547032362844287"
"2024-04-27T00:00:00Z","old","Sérbýli","54","271","0.23985239852398523985","86.3062730627306273","50","0.95814273415358776787"
"2024-04-26T00:00:00Z","new","Fjölbýli","49","728","0.08791208791208791209","118.8832417582417582","38","0.95957781520548438074"
"2024-04-26T00:00:00Z","new","Sérbýli","7","52","0.17307692307692307692","102.6730769230769231","6","0.84522424308330841240"
"2024-04-26T00:00:00Z","old","Fjölbýli","152","925","0.21297297297297297297","71.9632432432432432","140","0.96280847186170809930"
"2024-04-26T00:00:00Z","old","Sérbýli","53","267","0.23970037453183520599","86.9925093632958801","49","0.95803598566286519538"
"2024-04-25T00:00:00Z","new","Fjölbýli","49","728","0.08791208791208791209","118.1607142857142857","38","0.95957781520548438074"
"2024-04-25T00:00:00Z","new","Sérbýli","7","52","0.17307692307692307692","101.6730769230769231","6","0.84522424308330841240"
"2024-04-25T00:00:00Z","old","Fjölbýli","152","922","0.21258134490238611714","71.4696312364425163","139","0.96301209703989198737"
"2024-04-25T00:00:00Z","old","Sérbýli","53","262","0.24427480916030534351","87.6526717557251908","49","0.95803598566286519538"
"2024-04-24T00:00:00Z","new","Fjölbýli","49","733","0.08731241473396998636","117.3628922237380628","38","0.95957781520548438074"
"2024-04-24T00:00:00Z","new","Sérbýli","7","52","0.17307692307692307692","105.1923076923076923","6","0.84522424308330841240"
"2024-04-24T00:00:00Z","old","Fjölbýli","154","919","0.21653971708378672470","71.8367791077257889","141","0.96324202161613645518"
"2024-04-24T00:00:00Z","old","Sérbýli","52","257","0.24513618677042801556","89.0778210116731518","48","0.95738468065003800926"
"2024-04-23T00:00:00Z","new","Fjölbýli","51","739","0.09066305818673883627","117.4600811907983762","40","0.95963266926961492901"
"2024-04-23T00:00:00Z","new","Sérbýli","7","52","0.17307692307692307692","104.1923076923076923","6","0.84522424308330841240"
"2024-04-23T00:00:00Z","old","Fjölbýli","157","919","0.21980413492927094668","72.7486398258977149","144","0.96320599733985785781"
"2024-04-23T00:00:00Z","old","Sérbýli","50","261","0.23371647509578544061","88.8812260536398467","46","0.95592384013576946543"
"2024-04-22T00:00:00Z","new","Fjölbýli","51","749","0.08945260347129506008","115.9719626168224299","40","0.95963266926961492901"
"2024-04-22T00:00:00Z","new","Sérbýli","7","52","0.17307692307692307692","103.1923076923076923","6","0.84522424308330841240"
"2024-04-22T00:00:00Z","old","Fjölbýli","164","942","0.23036093418259023355","73.1316348195329087","150","0.96328405282613944247"
"2024-04-22T00:00:00Z","old","Sérbýli","52","262","0.24045801526717557252","88.6259541984732824","47","0.95535796561336255367"
"2024-04-21T00:00:00Z","new","Fjölbýli","51","751","0.08921438082556591212","114.8934753661784288","40","0.95963266926961492901"
"2024-04-21T00:00:00Z","new","Sérbýli","7","52","0.17307692307692307692","102.1923076923076923","6","0.84522424308330841240"
"2024-04-21T00:00:00Z","old","Fjölbýli","163","941","0.22848034006376195537","72.4133900106269926","149","0.96339998679015354004"
"2024-04-21T00:00:00Z","old","Sérbýli","51","265","0.23396226415094339623","86.9509433962264151","46","0.95481094603105625324"
"2024-04-20T00:00:00Z","new","Fjölbýli","51","731","0.09165526675786593707","117.0478796169630643","40","0.95963266926961492901"
"2024-04-20T00:00:00Z","new","Sérbýli","7","52","0.17307692307692307692","101.1923076923076923","6","0.84522424308330841240"
"2024-04-20T00:00:00Z","old","Fjölbýli","164","949","0.22760800842992623815","71.1116965226554268","150","0.96340146489300808851"
"2024-04-20T00:00:00Z","old","Sérbýli","52","267","0.23595505617977528090","85.7041198501872659","47","0.95552365820179777852"
"2024-04-19T00:00:00Z","new","Fjölbýli","52","730","0.09315068493150684932","116.2876712328767123","41","0.95958551450970554170"
"2024-04-19T00:00:00Z","new","Sérbýli","7","52","0.17307692307692307692","100.1923076923076923","7","0.82930439446664672992"
"2024-04-19T00:00:00Z","old","Fjölbýli","164","939","0.23003194888178913738","72.5782747603833866","151","0.96334165988695181362"
"2024-04-19T00:00:00Z","old","Sérbýli","53","267","0.23970037453183520599","85.5955056179775281","47","0.95490012473043822020"
"2024-04-18T00:00:00Z","new","Fjölbýli","52","738","0.09078590785907859079","115.1111111111111111","43","0.96104728818355772962"
"2024-04-18T00:00:00Z","new","Sérbýli","7","52","0.17307692307692307692","99.1923076923076923","7","0.82930439446664672992"
"2024-04-18T00:00:00Z","old","Fjölbýli","163","936","0.22863247863247863248","73.1485042735042735","151","0.96329695808252020689"
"2024-04-18T00:00:00Z","old","Sérbýli","53","265","0.24150943396226415094","85.6188679245283019","47","0.95490012473043822020"
"2024-04-17T00:00:00Z","new","Fjölbýli","50","737","0.08819538670284938942","114.9145183175033921","41","0.96049289873999340152"
"2024-04-17T00:00:00Z","new","Sérbýli","7","51","0.17647058823529411765","101.8823529411764706","7","0.82930439446664672992"
"2024-04-17T00:00:00Z","old","Fjölbýli","160","932","0.22532188841201716738","73.9002145922746781","148","0.96303991596907903328"
"2024-04-17T00:00:00Z","old","Sérbýli","54","264","0.25000000000000000000","85.9507575757575758","48","0.95454657252417464816"
"2024-04-16T00:00:00Z","new","Fjölbýli","51","740","0.08918918918918918919","114.0689189189189189","42","0.96115500024800827499"
"2024-04-16T00:00:00Z","new","Sérbýli","8","54","0.18518518518518518519","97.6481481481481481","8","0.82930439446664672992"
"2024-04-16T00:00:00Z","old","Fjölbýli","159","928","0.22306034482758620690","74.3265086206896552","147","0.96263016671201334439"
"2024-04-16T00:00:00Z","old","Sérbýli","52","262","0.24045801526717557252","86.0343511450381679","48","0.95458678661701544580"
"2024-04-15T00:00:00Z","new","Fjölbýli","51","743","0.08882907133243606999","113.4643337819650067","41","0.96053070025984489477"
