"date","realestate_category_name","listings_lower_price","listings","average_lower_counter","listing_days","listings_lower_than_first_price","average_lower_price"
"2025-04-16T00:00:00Z","Sérbýli","58","286","0.30769230769230769231","105.4790209790209790","55","0.99011329905990155262"
"2025-04-15T00:00:00Z","Fjölbýli","455","2364","0.30668358714043993232","133.8557529610829103","435","0.99235539707105103367"
"2025-04-15T00:00:00Z","Sérbýli","59","288","0.30902777777777777778","105.6111111111111111","55","0.99019603295898187435"
"2025-04-14T00:00:00Z","Fjölbýli","456","2363","0.30723656369022429116","133.5082522217520102","439","0.99232217182325782268"
"2025-04-14T00:00:00Z","Sérbýli","59","286","0.30419580419580419580","105.5734265734265734","55","0.99036470486210640697"
"2025-04-13T00:00:00Z","Fjölbýli","457","2354","0.30968564146134239592","133.2667799490229397","440","0.99229442214086808132"
"2025-04-13T00:00:00Z","Sérbýli","60","286","0.31118881118881118881","104.8706293706293706","56","0.99007759787966459399"
"2025-04-12T00:00:00Z","Fjölbýli","459","2356","0.31000848176420695505","132.1450381679389313","441","0.99227661371697438201"
"2025-04-12T00:00:00Z","Sérbýli","60","285","0.31228070175438596491","105.6877192982456140","56","0.99003555380288351176"
"2025-04-11T00:00:00Z","Fjölbýli","458","2382","0.30562552476910159530","130.7409739714525609","439","0.99235013236815918640"
"2025-04-11T00:00:00Z","Sérbýli","61","287","0.31010452961672473868","104.7142857142857143","57","0.99022527788114011350"
"2025-04-10T00:00:00Z","Fjölbýli","455","2350","0.30936170212765957447","132.1693617021276596","436","0.99215973660311336064"
"2025-04-10T00:00:00Z","Sérbýli","60","286","0.30769230769230769231","105.0279720279720280","56","0.99022527788114011350"
"2025-04-09T00:00:00Z","Fjölbýli","458","2356","0.31451612903225806452","132.0445670628183362","437","0.99222867399490617197"
"2025-04-09T00:00:00Z","Sérbýli","59","286","0.30419580419580419580","107.7202797202797203","55","0.99027978240336913528"
"2025-04-08T00:00:00Z","Fjölbýli","452","2339","0.31466438648995297136","132.7592988456605387","433","0.99219717918483499985"
"2025-04-08T00:00:00Z","Sérbýli","59","282","0.30851063829787234043","109.1843971631205674","55","0.99015622031527637005"
"2025-04-07T00:00:00Z","Fjölbýli","451","2365","0.30993657505285412262","131.7247357293868922","430","0.99232019285784658195"
"2025-04-07T00:00:00Z","Sérbýli","59","283","0.30388692579505300353","110.3498233215547703","55","0.99003946754948594935"
"2025-04-06T00:00:00Z","Fjölbýli","449","2347","0.31103536429484448232","131.8581167447805709","429","0.99228589343560568284"
"2025-04-06T00:00:00Z","Sérbýli","59","278","0.30935251798561151079","111.3345323741007194","55","0.98982572221792985384"
"2025-04-05T00:00:00Z","Fjölbýli","453","2350","0.31191489361702127660","131.0434042553191489","434","0.99225678962572512223"
"2025-04-05T00:00:00Z","Sérbýli","60","279","0.31182795698924731183","110.8566308243727599","56","0.98975900475750274943"
"2025-04-04T00:00:00Z","Fjölbýli","452","2361","0.30948348856900931414","130.1790855207451312","433","0.99235902435602286322"
"2025-04-04T00:00:00Z","Sérbýli","60","282","0.30496453900709219858","109.5744680851063830","56","0.99007224984899998982"
"2025-04-03T00:00:00Z","Fjölbýli","452","2357","0.31098854476028850233","130.4242681374628765","433","0.99229337553551414771"
"2025-04-03T00:00:00Z","Sérbýli","61","285","0.30877192982456140351","108.6456140350877193","57","0.98989963223055182626"
"2025-04-02T00:00:00Z","Fjölbýli","448","2300","0.31869565217391304348","133.2530434782608696","430","0.99215613037474821486"
"2025-04-02T00:00:00Z","Sérbýli","59","282","0.30388692579505300353","108.7067137809187279","55","0.99020413744167230881"
"2025-04-01T00:00:00Z","Fjölbýli","449","2301","0.31551499348109517601","132.9839200347674924","430","0.99227107123681350870"
"2025-04-01T00:00:00Z","Sérbýli","59","283","0.30035335689045936396","108.4452296819787986","55","0.99028941166752035286"
"2025-03-31T00:00:00Z","Fjölbýli","448","2299","0.31230969986950848195","133.8325358851674641","429","0.99238674273293164332"
"2025-03-31T00:00:00Z","Sérbýli","59","284","0.29929577464788732394","108.5633802816901408","55","0.99021362486525775819"
"2025-03-30T00:00:00Z","Fjölbýli","445","2283","0.31362242663162505475","134.0021901007446343","428","0.99229479457180200493"
"2025-03-30T00:00:00Z","Sérbýli","60","278","0.30935251798561151079","110.7230215827338129","55","0.98996481871776431137"
"2025-03-29T00:00:00Z","Fjölbýli","445","2283","0.31230836618484450285","133.3600525624178712","425","0.99230241573578555553"
"2025-03-29T00:00:00Z","Sérbýli","60","275","0.31272727272727272727","110.9709090909090909","55","0.98979179835082921329"
"2025-03-28T00:00:00Z","Fjölbýli","447","2298","0.31013484123531970422","132.0974336668116572","429","0.99230231863419257934"
"2025-03-28T00:00:00Z","Sérbýli","61","275","0.31636363636363636364","110.6000000000000000","56","0.98968465580943894435"
"2025-03-27T00:00:00Z","Fjölbýli","439","2292","0.30410122164048865620","132.1082024432809773","420","0.99245457214112701056"
"2025-03-27T00:00:00Z","Sérbýli","61","270","0.31851851851851851852","112.4666666666666667","56","0.98947980826243673255"
"2025-03-26T00:00:00Z","Fjölbýli","432","2301","0.29943502824858757062","131.5723598435462842","415","0.99259617394040351792"
"2025-03-26T00:00:00Z","Sérbýli","61","263","0.32699619771863117871","115.3155893536121673","56","0.98898042751939156300"
"2025-03-25T00:00:00Z","Fjölbýli","427","2258","0.30248007085916740478","133.8844109831709477","408","0.99253913725890873472"
"2025-03-25T00:00:00Z","Sérbýli","60","264","0.32196969696969696970","114.1818181818181818","55","0.98943565075374495812"
"2025-03-24T00:00:00Z","Fjölbýli","427","2278","0.29894644424934152766","133.4240561896400351","408","0.99260813794465087189"
"2025-03-24T00:00:00Z","Sérbýli","60","264","0.32196969696969696970","113.8750000000000000","55","0.98948260341706164720"
"2025-03-23T00:00:00Z","Fjölbýli","429","2279","0.29925405879771829750","132.5598946906537955","410","0.99258126421179453026"
"2025-03-23T00:00:00Z","Sérbýli","61","263","0.32699619771863117871","113.6806083650190114","56","0.98911447911962368371"
"2025-03-22T00:00:00Z","Fjölbýli","426","2284","0.29728546409807355517","131.4098073555166375","408","0.99264243418311074195"
"2025-03-22T00:00:00Z","Sérbýli","61","265","0.32452830188679245283","111.9622641509433962","56","0.98921081116281285465"
"2025-03-21T00:00:00Z","Fjölbýli","422","2298","0.29186602870813397129","130.1396259243149195","402","0.99292142249188629346"
"2025-03-21T00:00:00Z","Sérbýli","61","267","0.32209737827715355805","110.8352059925093633","56","0.98924143512631908967"
"2025-03-20T00:00:00Z","Fjölbýli","415","2264","0.29240282685512367491","131.4452296819787986","396","0.99286968465946264350"
"2025-03-20T00:00:00Z","Sérbýli","61","269","0.31598513011152416357","109.7806691449814126","56","0.98946933080524020359"
"2025-03-19T00:00:00Z","Fjölbýli","409","2254","0.28869179600886917960","131.7658536585365854","387","0.99305716620040644438"
"2025-03-19T00:00:00Z","Sérbýli","59","268","0.31343283582089552239","110.5970149253731343","54","0.98986325864500651100"
"2025-03-18T00:00:00Z","Fjölbýli","408","2263","0.28754416961130742049","131.3705830388692580","387","0.99301628810841718826"
"2025-03-18T00:00:00Z","Sérbýli","59","263","0.31558935361216730038","111.9467680608365019","54","0.98973807223913330952"
"2025-03-17T00:00:00Z","Fjölbýli","406","2275","0.28427065026362038664","130.9868189806678383","382","0.99307822936878804130"
"2025-03-17T00:00:00Z","Sérbýli","59","263","0.31558935361216730038","112.6920152091254753","54","0.98973807223913330952"
"2025-03-16T00:00:00Z","Fjölbýli","405","2252","0.28641207815275310835","131.4120781527531083","385","0.99292583777960700753"
"2025-03-16T00:00:00Z","Sérbýli","61","262","0.32061068702290076336","112.4847328244274809","56","0.98954028809445676593"
"2025-03-15T00:00:00Z","Fjölbýli","405","2253","0.28406569019085663560","130.7057256990679095","385","0.99299939909028213853"
"2025-03-15T00:00:00Z","Sérbýli","61","259","0.32432432432432432432","112.7876447876447876","56","0.98939765565938117637"
"2025-03-14T00:00:00Z","Fjölbýli","404","2265","0.28155339805825242718","129.8318623124448367","383","0.99305864537914332070"
"2025-03-14T00:00:00Z","Sérbýli","60","263","0.31558935361216730038","111.8174904942965779","55","0.98971406355803233439"
"2025-03-13T00:00:00Z","Fjölbýli","398","2259","0.27976980965028773794","129.7414785303231518","378","0.99304035026991416758"
"2025-03-13T00:00:00Z","Sérbýli","61","265","0.31698113207547169811","111.6490566037735849","56","0.98997278586849071897"
"2025-03-12T00:00:00Z","Fjölbýli","392","2255","0.27627494456762749446","130.2474501108647450","370","0.99299109331076366064"
"2025-03-12T00:00:00Z","Sérbýli","61","265","0.31698113207547169811","112.1245283018867925","56","0.98997278586849071897"
"2025-03-11T00:00:00Z","Fjölbýli","388","2261","0.27541998231653404067","129.8280282935455349","368","0.99293059326089353335"
"2025-03-11T00:00:00Z","Sérbýli","62","264","0.32196969696969696970","112.4053030303030303","57","0.99011566248182742293"
"2025-03-10T00:00:00Z","Fjölbýli","381","2269","0.27004405286343612335","129.2440528634361233","359","0.99305100042350472393"
"2025-03-10T00:00:00Z","Sérbýli","62","269","0.31970260223048327138","111.2118959107806691","57","0.99035423852714442579"
"2025-03-09T00:00:00Z","Fjölbýli","380","2253","0.27107364685004436557","129.2080745341614907","358","0.99301464454941834336"
"2025-03-09T00:00:00Z","Sérbýli","63","268","0.32835820895522388060","111.0708955223880597","58","0.99001933983313844956"
"2025-03-08T00:00:00Z","Fjölbýli","377","2249","0.26888888888888888889","128.5764444444444444","353","0.99309368476031165652"
"2025-03-08T00:00:00Z","Sérbýli","63","268","0.32835820895522388060","110.2611940298507463","58","0.98997537216720513877"
"2025-03-07T00:00:00Z","Fjölbýli","377","2261","0.26590106007067137809","127.6139575971731449","354","0.99316183764665209457"
"2025-03-07T00:00:00Z","Sérbýli","61","268","0.31343283582089552239","110.1716417910447761","54","0.99040447825394968470"
"2025-03-06T00:00:00Z","Fjölbýli","377","2238","0.26887003126395712372","129.2219740955783832","354","0.99302389847171365270"
"2025-03-06T00:00:00Z","Sérbýli","60","268","0.30970149253731343284","110.9365671641791045","53","0.99068853600261550600"
"2025-03-05T00:00:00Z","Fjölbýli","369","2225","0.26594788858939802336","129.8238993710691824","345","0.99307925055029188885"
"2025-03-05T00:00:00Z","Sérbýli","59","267","0.30711610486891385768","112.0224719101123596","52","0.99073752042967731277"
"2025-03-04T00:00:00Z","Fjölbýli","367","2215","0.26398916967509025271","130.3853790613718412","342","0.99313626807790389804"
"2025-03-04T00:00:00Z","Sérbýli","60","268","0.30970149253731343284","110.9813432835820896","53","0.99086827356775262657"
"2025-03-03T00:00:00Z","Fjölbýli","365","2225","0.26133812303547373148","129.6600808262236192","340","0.99322861072872669665"
"2025-03-03T00:00:00Z","Sérbýli","58","269","0.29739776951672862454","110.5576208178438662","51","0.99153086176198165667"
"2025-03-02T00:00:00Z","Fjölbýli","363","2215","0.25947653429602888087","129.6186823104693141","337","0.99323067580104084419"
"2025-03-02T00:00:00Z","Sérbýli","58","266","0.30075187969924812030","110.8233082706766917","51","0.99141641394795438176"
"2025-03-01T00:00:00Z","Fjölbýli","362","2213","0.25880758807588075881","128.8780487804878049","337","0.99322523704454900078"
"2025-03-01T00:00:00Z","Sérbýli","59","267","0.30337078651685393258","110.6329588014981273","52","0.99137864176670694269"
"2025-02-28T00:00:00Z","Fjölbýli","366","2247","0.25800711743772241993","129.0253558718861210","336","0.99324394407304834135"
"2025-02-28T00:00:00Z","Sérbýli","59","270","0.30000000000000000000","109.7629629629629630","52","0.99137029324652184769"
"2025-02-27T00:00:00Z","Fjölbýli","365","2252","0.25654682645361739902","128.4500665778961385","338","0.99327293209974358091"
"2025-02-27T00:00:00Z","Sérbýli","58","266","0.30075187969924812030","111.1015037593984962","51","0.99137115745535205911"
"2025-02-26T00:00:00Z","Fjölbýli","368","2235","0.26028622540250447227","129.3313953488372093","342","0.99313968664007132943"
"2025-02-26T00:00:00Z","Sérbýli","56","263","0.29277566539923954373","112.5361216730038023","49","0.99144967801376509030"
"2025-02-25T00:00:00Z","Fjölbýli","371","2234","0.26040268456375838926","129.0156599552572707","343","0.99314984248772971598"
"2025-02-25T00:00:00Z","Sérbýli","56","261","0.29118773946360153257","113.1072796934865900","48","0.99133201303230314200"
"2025-02-24T00:00:00Z","Fjölbýli","374","2229","0.26457399103139013453","129.9798206278026906","346","0.99311309657598861294"
"2025-02-24T00:00:00Z","Sérbýli","56","263","0.28897338403041825095","112.5437262357414449","48","0.99141081291382765890"
"2025-02-23T00:00:00Z","Fjölbýli","372","2214","0.26501128668171557562","130.0261851015801354","344","0.99309009096365863787"
"2025-02-23T00:00:00Z","Sérbýli","56","262","0.29007633587786259542","111.9732824427480916","49","0.99133201303230314200"
"2025-02-22T00:00:00Z","Fjölbýli","369","2214","0.26365688487584650113","129.2370203160270880","341","0.99312881658034658157"
"2025-02-22T00:00:00Z","Sérbýli","56","262","0.29007633587786259542","111.0992366412213740","49","0.99133201303230314200"
"2025-02-21T00:00:00Z","Fjölbýli","371","2225","0.26280323450134770889","128.3432165318957772","345","0.99316952451266349343"
"2025-02-21T00:00:00Z","Sérbýli","55","266","0.28195488721804511278","112.0000000000000000","48","0.99144580486567873315"
"2025-02-20T00:00:00Z","Fjölbýli","368","2211","0.26084990958408679928","128.5669077757685353","342","0.99322939701254848967"
"2025-02-20T00:00:00Z","Sérbýli","53","261","0.27969348659003831418","113.4252873563218391","46","0.99173361494466388802"
"2025-02-19T00:00:00Z","Fjölbýli","367","2215","0.25755525484889490302","128.6003608479927830","339","0.99325432350353800270"
"2025-02-19T00:00:00Z","Sérbýli","53","266","0.27443609022556390977","111.9924812030075188","46","0.99187992264475833248"
"2025-02-18T00:00:00Z","Fjölbýli","369","2224","0.25797752808988764045","130.2215730337078652","342","0.99323419517524100062"
"2025-02-18T00:00:00Z","Sérbýli","54","270","0.27407407407407407407","110.8037037037037037","47","0.99200444946349466281"
"2025-02-17T00:00:00Z","Fjölbýli","371","2218","0.26092834610184767913","130.8828301036502929","345","0.99319349266601375491"
"2025-02-17T00:00:00Z","Sérbýli","52","265","0.27169811320754716981","117.5018867924528302","45","0.99220959766253105615"
"2025-02-16T00:00:00Z","Fjölbýli","371","2196","0.26354119253527537551","131.2489758761948111","345","0.99310998603842888103"
"2025-02-16T00:00:00Z","Sérbýli","54","268","0.27611940298507462687","116.1455223880597015","47","0.99220819288889905835"
"2025-02-15T00:00:00Z","Fjölbýli","372","2202","0.26146164321379936450","130.2210621879255561","344","0.99316276420245807634"
"2025-02-15T00:00:00Z","Sérbýli","54","269","0.27137546468401486989","114.8773234200743494","47","0.99230421088541497676"
"2025-02-14T00:00:00Z","Fjölbýli","371","2207","0.26029877772747849706","130.1860570393843368","345","0.99316872649220065034"
"2025-02-14T00:00:00Z","Sérbýli","54","273","0.27838827838827838828","114.4871794871794872","47","0.99205114011673002657"
"2025-02-13T00:00:00Z","Fjölbýli","372","2189","0.26301369863013698630","132.7456621004566210","344","0.99313072148979416419"
"2025-02-13T00:00:00Z","Sérbýli","54","270","0.28148148148148148148","116.8814814814814815","47","0.99191168643456739546"
"2025-02-12T00:00:00Z","Fjölbýli","372","2181","0.26351970669110907424","132.9812098991750687","344","0.99307140207687043052"
"2025-02-12T00:00:00Z","Sérbýli","54","268","0.28358208955223880597","117.7089552238805970","47","0.99201212096424203388"
"2025-02-11T00:00:00Z","Fjölbýli","379","2114","0.27990543735224586288","137.6472813238770686","350","0.99272158393420999035"
"2025-02-11T00:00:00Z","Sérbýli","56","273","0.28571428571428571429","116.7252747252747253","49","0.99205769930103516471"
"2025-02-10T00:00:00Z","Fjölbýli","376","2136","0.27362020579981290926","138.5304022450888681","348","0.99290699200624198499"
"2025-02-10T00:00:00Z","Sérbýli","57","271","0.28413284132841328413","117.0073800738007380","50","0.99207121720095974497"
"2025-02-09T00:00:00Z","Fjölbýli","375","2116","0.27538970240906943788","138.9976381672177610","348","0.99282980112884927985"
"2025-02-09T00:00:00Z","Sérbýli","58","272","0.28676470588235294118","115.9375000000000000","51","0.99198255204371605061"
"2025-02-08T00:00:00Z","Fjölbýli","372","2115","0.27362948960302457467","138.2396030245746692","345","0.99284871378972582990"
"2025-02-08T00:00:00Z","Sérbýli","58","275","0.28363636363636363636","114.3018181818181818","51","0.99208446875502474488"
"2025-02-07T00:00:00Z","Fjölbýli","374","2119","0.27452830188679245283","137.8509433962264151","347","0.99278134636570823240"
"2025-02-07T00:00:00Z","Sérbýli","58","274","0.28467153284671532847","114.4379562043795620","51","0.99205078564334399912"
"2025-02-06T00:00:00Z","Fjölbýli","374","2113","0.27578051087984862819","138.0397350993377483","347","0.99269108949218135022"
"2025-02-06T00:00:00Z","Sérbýli","57","272","0.28308823529411764706","114.6691176470588235","50","0.99205007447690911631"
"2025-02-05T00:00:00Z","Fjölbýli","374","2105","0.27635327635327635328","137.9867046533713200","349","0.99263961682091379142"
"2025-02-05T00:00:00Z","Sérbýli","54","269","0.27509293680297397770","116.0000000000000000","47","0.99217851728549567690"
"2025-02-04T00:00:00Z","Fjölbýli","369","2064","0.27796610169491525424","140.5544794188861985","341","0.99255794281696051956"
"2025-02-04T00:00:00Z","Sérbýli","54","274","0.27007299270072992701","115.7992700729927007","47","0.99227922307151933772"
"2025-02-03T00:00:00Z","Fjölbýli","366","2063","0.27602905569007263923","140.9438256658595642","339","0.99263711373669258162"
"2025-02-03T00:00:00Z","Sérbýli","54","271","0.26937269372693726937","116.7896678966789668","46","0.99229986842531820696"
"2025-02-02T00:00:00Z","Fjölbýli","366","2047","0.27832031250000000000","141.2187500000000000","340","0.99257455810536476360"
"2025-02-02T00:00:00Z","Sérbýli","55","272","0.27573529411764705882","116.5000000000000000","47","0.99229986842531820696"
"2025-02-01T00:00:00Z","Fjölbýli","362","2046","0.27650219833903273083","140.4894968246213972","336","0.99260723413830587849"
"2025-02-01T00:00:00Z","Sérbýli","54","271","0.27306273062730627306","115.9594095940959410","46","0.99233305864762286986"
"2025-01-31T00:00:00Z","Fjölbýli","362","2061","0.27352085354025218235","139.9694471387002910","334","0.99269649544880321800"
"2025-01-31T00:00:00Z","Sérbýli","55","273","0.27106227106227106227","114.8168498168498168","47","0.99240654824098168722"
"2025-01-30T00:00:00Z","Fjölbýli","356","2040","0.27290543851053405194","140.8231259186673199","329","0.99269896763158354788"
"2025-01-30T00:00:00Z","Sérbýli","55","264","0.28030303030303030303","119.8219696969696970","47","0.99210281017062095470"
"2025-01-29T00:00:00Z","Fjölbýli","353","2038","0.27121137812653261403","141.0495340853359490","328","0.99274215540577701628"
"2025-01-29T00:00:00Z","Sérbýli","53","263","0.27376425855513307985","119.9011406844106464","45","0.99243353990047338606"
"2025-01-28T00:00:00Z","Fjölbýli","354","2037","0.27085377821393523062","141.3174681059862610","329","0.99266206631851759836"
"2025-01-28T00:00:00Z","Sérbýli","55","261","0.28735632183908045977","122.1302681992337165","47","0.99202665173692300058"
"2025-01-27T00:00:00Z","Fjölbýli","357","2056","0.27029654837141468158","140.8351968886728245","331","0.99264578223574202376"
"2025-01-27T00:00:00Z","Sérbýli","55","267","0.28464419475655430712","120.4232209737827715","47","0.99235529883859769747"
"2025-01-26T00:00:00Z","Fjölbýli","356","2051","0.26949317738791423002","140.2758284600389864","330","0.99263436912846788498"
"2025-01-26T00:00:00Z","Sérbýli","54","264","0.28409090909090909091","120.7916666666666667","46","0.99228764661593042046"
"2025-01-25T00:00:00Z","Fjölbýli","357","2061","0.27206595538312318138","138.9966052376333657","332","0.99258868395102987017"
"2025-01-25T00:00:00Z","Sérbýli","54","266","0.28195488721804511278","119.4962406015037594","46","0.99235529883859769747"
"2025-01-24T00:00:00Z","Fjölbýli","359","2081","0.27089337175792507205","137.8285302593659942","335","0.99261627326395524934"
"2025-01-24T00:00:00Z","Sérbýli","54","262","0.28625954198473282443","120.6412213740458015","46","0.99221878631785837064"
"2025-01-23T00:00:00Z","Fjölbýli","360","2074","0.26987951807228915663","137.8853012048192771","334","0.99260776673367888849"
"2025-01-23T00:00:00Z","Sérbýli","56","263","0.28897338403041825095","123.0570342205323194","48","0.99188023257097640040"
"2025-01-22T00:00:00Z","Fjölbýli","358","2063","0.26986434108527131783","138.2068798449612403","334","0.99259185367088269052"
"2025-01-22T00:00:00Z","Sérbýli","57","266","0.29323308270676691729","124.0601503759398496","49","0.99167736209700936781"
"2025-01-21T00:00:00Z","Fjölbýli","355","2052","0.27033609352167559669","139.9522649780808573","330","0.99260390189911339472"
"2025-01-21T00:00:00Z","Sérbýli","58","270","0.29259259259259259259","123.4037037037037037","50","0.99178591824357011518"
"2025-01-20T00:00:00Z","Fjölbýli","355","2055","0.27140077821011673152","139.8638132295719844","331","0.99262138896680340630"
"2025-01-20T00:00:00Z","Sérbýli","58","270","0.28888888888888888889","123.1555555555555556","50","0.99165164686922232581"
"2025-01-19T00:00:00Z","Fjölbýli","353","2042","0.27116984826235927558","139.8208516886930984","328","0.99261677856934807369"
"2025-01-19T00:00:00Z","Sérbýli","58","266","0.29323308270676691729","124.2293233082706767","50","0.99150453932506765313"
"2025-01-18T00:00:00Z","Fjölbýli","353","2045","0.27077223851417399804","139.2414467253176931","330","0.99262057398625683540"
"2025-01-18T00:00:00Z","Sérbýli","58","264","0.29545454545454545455","124.1704545454545455","50","0.99146694879110777549"
"2025-01-17T00:00:00Z","Fjölbýli","358","2048","0.27232796486090775988","138.9419228892142509","334","0.99245778533896003470"
"2025-01-17T00:00:00Z","Sérbýli","57","267","0.28838951310861423221","122.9213483146067416","49","0.99166040381983473897"
"2025-01-16T00:00:00Z","Fjölbýli","366","2028","0.28508124076809453471","140.2850812407680945","341","0.99229234461117538877"
"2025-01-16T00:00:00Z","Sérbýli","57","265","0.29433962264150943396","123.2415094339622642","49","0.99159124167849232091"
"2025-01-15T00:00:00Z","Fjölbýli","363","2039","0.28123468887800097991","141.0132288094071534","336","0.99238363227207296768"
"2025-01-15T00:00:00Z","Sérbýli","57","262","0.29389312977099236641","124.2671755725190840","49","0.99152050978108494013"
"2025-01-14T00:00:00Z","Fjölbýli","366","2061","0.27968977217644207465","142.6936500242365487","340","0.99229499141893940496"
"2025-01-14T00:00:00Z","Sérbýli","58","264","0.29545454545454545455","124.0265151515151515","50","0.99154077233892539549"
"2025-01-13T00:00:00Z","Fjölbýli","364","2077","0.27705627705627705628","142.5810485810485810","337","0.99233809109124384508"
"2025-01-13T00:00:00Z","Sérbýli","57","266","0.28571428571428571429","122.6390977443609023","49","0.99194822542040493110"
"2025-01-12T00:00:00Z","Fjölbýli","366","2054","0.28112840466926070039","143.3132295719844358","340","0.99224030477486845009"
"2025-01-12T00:00:00Z","Sérbýli","57","264","0.28787878787878787879","122.5833333333333333","49","0.99187697077810762960"
"2025-01-11T00:00:00Z","Fjölbýli","367","2056","0.28134110787172011662","142.9115646258503401","342","0.99218269502687148320"
"2025-01-11T00:00:00Z","Sérbýli","57","263","0.28897338403041825095","122.0494296577946768","49","0.99184086842601033018"
"2025-01-10T00:00:00Z","Fjölbýli","374","2107","0.27927927927927927928","144.5424371740161214","348","0.99221880872500594894"
"2025-01-10T00:00:00Z","Sérbýli","58","264","0.29166666666666666667","122.3371212121212121","50","0.99170285456687311905"
"2025-01-09T00:00:00Z","Fjölbýli","375","2054","0.28745136186770428016","148.2188715953307393","349","0.99202382953440324084"
"2025-01-09T00:00:00Z","Sérbýli","59","265","0.29811320754716981132","121.8339622641509434","51","0.99156366649587588433"
"2025-01-08T00:00:00Z","Fjölbýli","377","2033","0.29287469287469287469","149.4299754299754300","351","0.99187160621987234152"
"2025-01-08T00:00:00Z","Sérbýli","58","265","0.29433962264150943396","123.5018867924528302","50","0.99159743065994271036"
"2025-01-07T00:00:00Z","Fjölbýli","368","2024","0.28874629812438302073","149.8400789733464956","343","0.99209185502417977843"
"2025-01-07T00:00:00Z","Sérbýli","57","264","0.28787878787878787879","125.1628787878787879","48","0.99216804063854491887"
"2025-01-06T00:00:00Z","Fjölbýli","370","2029","0.29295913343180699163","150.6253077301821763","344","0.99206132654230794800"
"2025-01-06T00:00:00Z","Sérbýli","58","261","0.29118773946360153257","127.1340996168582375","49","0.99217056661486879176"
"2025-01-05T00:00:00Z","Fjölbýli","369","2027","0.29226219812715623460","149.9167077378018728","344","0.99201033036369267564"
"2025-01-05T00:00:00Z","Sérbýli","58","258","0.29457364341085271318","127.6124031007751938","49","0.99202880969730333470"
"2025-01-04T00:00:00Z","Fjölbýli","369","2030","0.29183070866141732283","148.9384842519685039","344","0.99201483999972913004"
"2025-01-04T00:00:00Z","Sérbýli","57","260","0.28846153846153846154","126.6692307692307692","48","0.99213454563132568732"
"2025-01-03T00:00:00Z","Fjölbýli","371","2042","0.29011741682974559687","147.8752446183953033","345","0.99204573252043465683"
"2025-01-03T00:00:00Z","Sérbýli","56","263","0.28136882129277566540","127.0000000000000000","47","0.99237940482716095660"
"2025-01-02T00:00:00Z","Fjölbýli","371","2054","0.28842412451361867704","147.3861867704280156","343","0.99213078021766551926"
"2025-01-02T00:00:00Z","Sérbýli","56","262","0.28244274809160305344","126.7633587786259542","47","0.99237940482716095660"
"2025-01-01T00:00:00Z","Fjölbýli","371","2044","0.28983382209188660802","147.1647116324535679","345","0.99207267426629635921"
"2025-01-01T00:00:00Z","Sérbýli","56","260","0.28461538461538461538","126.9269230769230769","48","0.99216438184095337454"
"2024-12-31T00:00:00Z","Fjölbýli","372","2043","0.29144254278728606357","146.3207823960880196","346","0.99201403017005567202"
"2024-12-31T00:00:00Z","Sérbýli","56","259","0.28571428571428571429","126.4169884169884170","48","0.99212876539477588988"
"2024-12-30T00:00:00Z","Fjölbýli","371","2047","0.28989751098096632504","145.3255246461688629","344","0.99213801250877336597"
"2024-12-30T00:00:00Z","Sérbýli","56","260","0.28461538461538461538","125.1115384615384615","48","0.99219967741824637736"
"2024-12-29T00:00:00Z","Fjölbýli","373","2052","0.29065238558909444985","144.2565725413826680","347","0.99210526849509046416"
"2024-12-29T00:00:00Z","Sérbýli","56","261","0.28352490421455938697","123.8927203065134100","49","0.99223465644327666266"
"2024-12-28T00:00:00Z","Fjölbýli","373","2054","0.29036964980544747082","143.1600194552529183","347","0.99213433904771243509"
"2024-12-28T00:00:00Z","Sérbýli","56","261","0.27969348659003831418","122.8927203065134100","49","0.99237826909124256902"
"2024-12-27T00:00:00Z","Fjölbýli","377","2072","0.29026036644165863067","141.7285438765670203","351","0.99220352224545764261"
"2024-12-27T00:00:00Z","Sérbýli","55","262","0.27862595419847328244","121.9656488549618321","48","0.99231956643394841160"
"2024-12-26T00:00:00Z","Fjölbýli","377","2067","0.29096181730304494925","141.1580473658772354","352","0.99219710997805404243"
"2024-12-26T00:00:00Z","Sérbýli","56","260","0.28461538461538461538","122.3076923076923077","49","0.99212089163032968080"
"2024-12-25T00:00:00Z","Fjölbýli","377","2069","0.29068083051665861902","140.0424915499758571","352","0.99220523798849356947"
"2024-12-25T00:00:00Z","Sérbýli","55","258","0.28294573643410852713","122.2558139534883721","48","0.99215760727568531733"
"2024-12-24T00:00:00Z","Fjölbýli","377","2073","0.29012048192771084337","138.9127710843373494","352","0.99221084496431079852"
"2024-12-24T00:00:00Z","Sérbýli","56","259","0.28571428571428571429","121.2857142857142857","49","0.99215760727568531733"
"2024-12-23T00:00:00Z","Fjölbýli","381","2089","0.29124820659971305595","137.4055475848876136","356","0.99215967553315633681"
"2024-12-23T00:00:00Z","Sérbýli","57","262","0.28625954198473282443","119.4847328244274809","50","0.99217888161539132090"
"2024-12-22T00:00:00Z","Fjölbýli","381","2088","0.29234449760765550239","136.6186602870813397","356","0.99212896632854952566"
"2024-12-22T00:00:00Z","Sérbýli","57","263","0.28517110266159695817","118.3726235741444867","50","0.99221364214154513725"
"2024-12-21T00:00:00Z","Fjölbýli","385","2098","0.29285714285714285714","135.2376190476190476","359","0.99210542796638719064"
